Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR1406029	2016-05-11	2016-05-13	90324949	13548742350	90324949	150	5866		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1406029	ERX1477268	A549 BR1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	150	25	ILLUMINA	Illumina HiSeq 2500	ERP015518	PRJEB13935	NA	321145	ERS1146905	SAMEA3959771	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Carl Fishwick	ERA618406	NA	public	66CA616EFEEA124932FA2FFCE5A9FCE7	A990BA2054E1B08839ABBFCB70339C33
ERR1406030	2016-05-11	2016-05-13	60026105	9003915750	60026105	150	3830		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1406030	ERX1477269	A549 BR2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	150	25	ILLUMINA	Illumina HiSeq 2500	ERP015518	PRJEB13935	NA	321145	ERS1146906	SAMEA3959772	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Carl Fishwick	ERA618406	NA	public	AE8401F8C4EF2856F2EC042225A51DD4	F3FE6BEEC7BFD5944948C9B4A5581133
ERR1406032	2016-05-11	2016-05-13	68980592	10347088800	68980592	150	4428		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1406032	ERX1477271	BEAS-2B BR2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	150	25	ILLUMINA	Illumina HiSeq 2500	ERP015518	PRJEB13935	NA	321145	ERS1146908	SAMEA3959774	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Carl Fishwick	ERA618406	NA	public	1A2139EFD06B9601E0894EE79E93E6E1	EBA6721516F72B3891A08EDDFB356B00
ERR1473046	2016-10-13	2016-10-13	50747552	10149510400	50747552	200	4357		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473046	ERX1544170	HDBR786	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221444	SAMEA4050334	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	8AAD6B20E098E9ADF66348558C8EB0B4	19826228155C866B637EC2F31DB17059
ERR1473085	2016-10-13	2016-10-20	54796913	10959382600	54796913	200	4837		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473085	ERX1544207	HDBR885	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221481	SAMEA4050371	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	21B51FDF6646B777EF50D9C14A7C8F71	E7E3055970CB0F5B82D6BB208A2C2F8B
ERR1473117	2016-10-13	2016-10-13	56638577	11327715400	56638577	200	4999		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473117	ERX1544239	HDBR886	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221513	SAMEA4050403	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	4FC07607B7BD42FE72928E3E307E6E5F	474B909AB01990F241403D0955B693E5
ERR1473118	2016-10-13	2016-10-13	53859303	10771860600	53859303	200	4751		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473118	ERX1544240	HDBR887	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221514	SAMEA4050404	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	9E103F136D68EC373149B62B8CA5AC29	0818384A2AC1EA3C999E3B684E18970A
ERR1473121	2016-10-13	2016-10-13	52338836	10467767200	52338836	200	4468		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473121	ERX1544243	HDBR900	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221517	SAMEA4050407	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	667B90AC74BE48EE5D278F7CC46CF374	2F141982ACFDCA657567A123F4239B2F
ERR1473178	2016-10-13	2016-10-13	58052747	11610549400	58052747	200	4772		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473178	ERX1544299	HDBR504	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221573	SAMEA4050463	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	1F71FFCF20FB2D4396D29F438A895A02	38169FA51F62F1D1F1454F442BFDA529
ERR1473204	2016-10-13	2016-10-13	51337906	10267581200	51337906	200	4692		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473204	ERX1544325	HDBR568	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221599	SAMEA4050489	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	C103AA01AE96651EC3CCFD0FE3801E49	9B8DE81CA066AEDE230C24EC0541A145
ERR1473229	2016-10-13	2016-10-14	58345099	11669019800	58345099	200	4962		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473229	ERX1544350	HDBR647	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221624	SAMEA4050514	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	FDECFF7BE03280A327B94961EBE5ADE5	4F392D6E25ADA9A36E67948118BDA50D
ERR1473230	2016-10-13	2016-10-14	51413383	10282676600	51413383	200	4511		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473230	ERX1544351	HDBR912	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221625	SAMEA4050515	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	E6281A43E75A51DE53C4D5275FC8EC8E	F0BB5AAB97D3A59F106B7BD28C53DC88
ERR1473232	2016-10-13	2016-10-14	50986468	10197293600	50986468	200	4420		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473232	ERX1544353	HDBR946	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221627	SAMEA4050517	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	9B40FEFCD9A11DFEE67D2E850D2B2D4A	EE35A941BE9420B1C748FABAEC9A7DA2
ERR1473238	2016-10-13	2016-10-20	53119960	10623992000	53119960	200	4498		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473238	ERX1544359	HDBR336	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221633	SAMEA4050523	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	C0DD2A0957260F97EDD96BB1C1E28559	0C14A6088E8CBAD6BAD35E6758773DF0
ERR1473246	2016-10-13	2016-10-14	52095534	10419106800	52095534	200	4669		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473246	ERX1544367	HDBR648	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221641	SAMEA4050531	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	A6C44A5719BE922675F5C8CE9659DD3D	7EB3AA67C502A01A4C4A0C52EE193313
ERR1473259	2016-10-13	2016-10-20	52835093	10567018600	52835093	200	4714		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473259	ERX1544380	HDBR591	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221654	SAMEA4050544	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	D491DBFE4BF4D643B92BF1177930CCF4	9C2A73CB95F6E7052A4AE8C7695A8C31
ERR1473322	2016-10-13	2016-10-14	51109514	10221902800	51109514	200	4548		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473322	ERX1544434	HDBR911	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221708	SAMEA4050598	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	DFE66A0558E8D8F6555A8F4CD9108FBF	E4E36E7D5E3E2FC45EF9F6901A332B60
ERR1473324	2016-10-13	2016-10-20	55985906	11197181200	55985906	200	4913		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473324	ERX1544436	HDBR931	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221710	SAMEA4050600	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	F5D171FF000775AA1A8BFDDF75ACAD07	EC3729AD7D532E482B4DC48016972A60
ERR1473337	2016-10-13	2016-10-14	57272349	11454469800	57272349	200	4794		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473337	ERX1544448	HDBR459	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221722	SAMEA4050612	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	E3F358ABD03AD3A9CE0A17D85B2CB2E8	87368FD235287412DE02E5BAD56125AF
ERR1473355	2016-10-13	2016-10-14	56119414	11223882800	56119414	200	4986		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473355	ERX1544466	HDBR330	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221740	SAMEA4050630	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	2D9A36C420A8575A4C8FE4CC68D94AFC	44B2E6FE1A86C3AD6B0280B11BC40B46
ERR1473362	2016-10-13	2016-10-20	51572949	10314589800	51572949	200	4689		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473362	ERX1544473	HDBR548	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221747	SAMEA4050637	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	37F2DB7A3080284CB4586784A77A8D89	E1E7CB081439C145E77D9E1D81905ACB
ERR1473387	2016-10-13	2016-10-14	54460182	10892036400	54460182	200	4829		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473387	ERX1544498	HDBR327	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221772	SAMEA4050662	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	0D6CC43F5143F8F084F73827520F97A2	690D7BB7839A6A7429FABF043B0BAF65
ERR1473412	2016-10-13	2016-10-14	50547021	10109404200	50547021	200	4451		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473412	ERX1544522	HDBR635	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221796	SAMEA4050686	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	7BA9109E4A314E7937BF0688BD8BD432	8C98A6EF767103992249C520B32AAE91
ERR1473421	2016-10-13	2016-10-14	50489547	10097909400	50489547	200	4533		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473421	ERX1544531	HDBR286	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221805	SAMEA4050695	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	0EACA815F554678B73B7A246ADD5936C	ECED8C227894BBF129000F081E99D4C1
ERR1473425	2016-10-13	2016-10-20	53946812	10789362400	53946812	200	4905		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473425	ERX1544535	HDBR306	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221809	SAMEA4050699	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	C5D11CEEA19332D51F17A5E9ABA1C6DD	377CE54EFD40354123AE02266F284DF7
ERR1473457	2016-10-13	2016-10-14	52590463	10518092600	52590463	200	4712		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473457	ERX1544567	HDBR632	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221841	SAMEA4050731	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	92E3A61EA382D6BC5E358D84016D61F2	F3B8ABD95513D5DA5CF1ABC2CCEB7F4A
ERR1473458	2016-10-13	2016-10-14	55685988	11137197600	55685988	200	4986		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473458	ERX1544568	HDBR634	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221842	SAMEA4050732	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	9D5C01BC6EFC5B2B6368475C69FC0B01	7B433DDFBB73C2B6B5E1CFE48ED2F2DA
ERR1473497	2016-10-13	2016-10-14	51532982	10306596400	51532982	200	4467		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473497	ERX1544607	HDBR775	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221881	SAMEA4050771	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	6862E0C1F3CF1F7E148F13B5C7183431	CA9B96A54A471AC21D64298C1D034DE3
ERR1473518	2016-10-13	2016-10-19	52448245	10489649000	52448245	200	4475		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1473518	ERX1544628	HDBR899	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	100	50	ILLUMINA	Illumina HiSeq 2000	ERP016243	PRJEB14594	NA	348211	ERS1221902	SAMEA4050792	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		HDBR - www.HDBR.org	ERA664469	NA	public	7F958B4D8BC291D990F1FEB50C909CEA	B79B88BE3895E53EE3DCCF4C3FAAE5CE
ERR1474895	2016-08-29	2016-09-30	81123888	24337166400	81123888	300	8820		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1474895	ERX1546032	GIS_hMLO_3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	30	ILLUMINA	Illumina HiSeq 2000	ERP016268	PRJEB14617	NA	340123	ERS1223086	SAMEA4051976	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Genome Institute of Singapore	ERA665505	NA	public	A2264B384D77ACD141AECE41472CD7DE	528B9E3035827A2EE4DB6BFBE3D6346D
ERR1474898	2016-08-29	2016-09-30	67912132	20373639600	67912132	300	8320		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1474898	ERX1546035	GIS_hMLO_6	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	200	30	ILLUMINA	Illumina HiSeq 2000	ERP016268	PRJEB14617	NA	340123	ERS1223089	SAMEA4051979	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Genome Institute of Singapore	ERA665505	NA	public	D64DD5D5D83D2392D1981CAB64CD22FC	F611C82F387EC7DFF14953FA21462CE2
ERR150458	2013-07-21	2013-07-15	54773490	5477349000	0	100	3432		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR150458	ERX126395	Sample_P1	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP001574	PRJEB3131	NA	212274	ERS154259	SAMEA2011551	simple	9606	Homo sapiens	E-MTAB-1197:ML07136M (P1 in text)	NA	NA	NA	NA		NA	no	NA	NA	NA		FASTERIS, GENEVA, SWITZERLAND	ERA143571	NA	public	325174F3FDE334CCC2F47BEDF82A887E	F051E1223782F939D31B3041921F57B7
ERR150459	2013-07-21	2013-07-15	57472024	5747202400	0	100	3622		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR150459	ERX126396	Sample_P2	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP001574	PRJEB3131	NA	212274	ERS154260	SAMEA2011552	simple	9606	Homo sapiens	E-MTAB-1197:RT1 (P2 in text)	NA	NA	NA	NA		NA	no	NA	NA	NA		FASTERIS, GENEVA, SWITZERLAND	ERA143571	NA	public	954BDE8FE805F612BA81E53D1F17448E	F5658E9306E96BC5B627C6BD41E63903
ERR150460	2013-07-21	2013-07-15	50910817	5091081700	0	100	3185		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR150460	ERX126394	Sample_R1	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	ERP001574	PRJEB3131	NA	212274	ERS154258	SAMEA2042059	simple	9606	Homo sapiens	E-MTAB-1197:GGB04410M (R1 in text)	NA	NA	NA	NA		NA	no	NA	NA	NA		FASTERIS, GENEVA, SWITZERLAND	ERA143571	NA	public	514B49E3131178D667C3FFCA287CA537	7872A8336EFDDCC83ECF1536680B1AF3
ERR1549324	2017-04-04	2017-04-15	63956317	9656659378	63956317	150	3316		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549324	ERX1620094	Control_1_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268601	SAMEA4357152	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	87D4845DF9CD59A66ADC6393ACDB6C69	4B255A56A99095402220B3A97F95C587
ERR1549325	2017-04-04	2017-04-15	66126551	9983459621	66126551	150	3418		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549325	ERX1620095	Control_2_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268602	SAMEA4357153	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	2C2040E0604A34D5ADC74D4DDF3C5F17	309E06D60FC0E7146AB2A5395C8AD4D5
ERR1549326	2017-04-04	2017-04-15	87651148	13235684258	87651148	151	4513		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549326	ERX1620096	Control_3_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268603	SAMEA4357154	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	10159865C6B9853113536AA284ABCD47	97B37D02089D4D30B48B496ED246FC7D
ERR1549327	2017-04-04	2017-04-15	71244058	10755134731	71244058	150	3666		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549327	ERX1620097	Infected_1_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268604	SAMEA4357155	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	B68BBCCC96554F192E234D94B1CFB0B3	34CCCFB9B02C530A0D74B80BE1727ED6
ERR1549328	2017-04-04	2017-04-15	68531119	10346621611	68531119	150	3525		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549328	ERX1620098	Infected_2_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268605	SAMEA4357156	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	FB28B8978315BADD9A1C5E99E550A1CF	84320DB9F82DC9A8B3D4A828C5BB96F7
ERR1549329	2017-04-04	2017-04-15	61780676	9326330207	61780676	150	3174		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1549329	ERX1620099	Infected_3_p	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	100	0	ILLUMINA	Illumina HiSeq 2500	ERP016616	PRJEB14936	NA	381566	ERS1268606	SAMEA4357157	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Cologne Center for Genomics	ERA678363	NA	public	DF7BA5AD1F987F1D6A8F99E82974C1B3	55CCE7A608F46A751C42EBEDAE018813
ERR1839493	2017-02-21	2017-02-21	64116407	6411640700	64116407	100	3491		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1839493	ERX1901468	HC3_p	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	200	80	ILLUMINA	Illumina HiSeq 2500	ERP021488	PRJEB19451	NA	375779	ERS1558815	SAMEA90525418	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Edinburgh Genomics	ERA813698	NA	public	92F6D9838F3D45CA7C0B5D904EC19A2A	39E5C416F2F24915CF4715014E8EFD13
ERR188140	2012-11-07	2012-11-07	78619701	11792955150	78619701	150	7156		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR188140	ERX162799	NA12716.7.M_120219_6 extract	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	280	0	ILLUMINA	Illumina HiSeq 2000	ERP001942	PRJEB3366	NA	204869	ERS185171	SAMEA1573150	simple	9606	Homo sapiens	GEUV:NA12716	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Leiden University Medical Center	ERA169774	NA	public	8B053F71C0336CE8FD5EC83A3FF219AA	09E706391F635AEAC1B06AEF93BCCE90
ERR188427	2012-11-07	2012-11-07	83321601	12498240150	83321601	150	7977		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR188427	ERX162917	NA19159.3.M_120223_6 extract	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	280	0	ILLUMINA	Illumina HiSeq 2000	ERP001942	PRJEB3366	NA	204869	ERS185449	SAMEA1573287	simple	9606	Homo sapiens	GEUV:NA19159	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Max Planck Institute for Molecular Genetics	ERA169774	NA	public	5BB35152238A0C0003F5924014B141B8	2B4A4EB16748437C2D775F6EF370B7B4
ERR1912927	2017-05-03	2017-05-03	51773308	12943327000	51773308	250	4510		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1912927	ERX1973427	25_151-ML-M-MF_VITRO_ALDH-POS_AGTCAA_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	20	ILLUMINA	Illumina HiSeq 2500	ERP022442	PRJEB20298	NA	384943	ERS1647183	SAMEA103958015	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		Joseph Regan	ERA871949	NA	public	289379BD8C7B93376B160F6412B81754	04B888B2EBF25999BD20EF84530DE932
ERR1912932	2017-05-03	2017-05-03	54844184	13711046000	54844184	250	4706		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1912932	ERX1973432	34_195-CB-P-TF_VITRO_ALDH-POS_GAGTGG_p	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	20	ILLUMINA	Illumina HiSeq 2500	ERP022442	PRJEB20298	NA	384943	ERS1647188	SAMEA103958020	simple	9606	Homo sapiens	human	NA	NA	NA	NA		NA	no	NA	NA	NA		Joseph Regan	ERA871949	NA	public	A3D4127EFC0BB3217B1707FB470398E0	43A46D7BCF9BB62047C79B0A0CE59D5B
ERR204897	2013-02-22	2013-02-22	73383941	11007591150	73383941	150	7640		https://sra-download.ncbi.nlm.nih.gov/srapub/ERR204897	ERX179580	NA12399.7.M_120219_1 extract	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	280	0	ILLUMINA	Illumina HiSeq 2000	ERP001942	PRJEB3366	NA	204869	ERS185416	SAMEA1573392	simple	9606	Homo sapiens	GEUV:NA12399	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	Leiden University Medical Center	ERA177032	NA	public	50DB50CADCC09922E03EB860F5F5D529	DC6EDC63713F5A4821A01DAFC4FBC20C
